# Comments on shell extraction
#
# star_pos_pxl:[166.1, 169.1]  # position of star in original datacube pixel (y,x)
# star_pos_wcs:[-62.64006879, 98.9003431]  # position of star in J2000 (dec, ra)
# subcube_size:45  # size in arcsec of each axis of the subcube extracted from the original one.
# rest_line:4861.3  # rest wavelength of the line in angstrom
# wave_range:50  # the range of wavelength considered, centered at rest_line (lambda_blue = rest_line - wave_range/2, lambda_red = rest_line - wave_range/2)
# snr_threshold:2  # when extracting shell, select svoxels with snr greater or equal to this value
# bindata:False  # True if data was binned, False otherwise
# pxl_scl:[0.2 0.2]  # pixel scale in arcsecs (y,x)
# wave_step:1.25  # wavelength step of the cube in angstrom
# minimum_adjacent_pixels:3  # when extracting shell, select those svoxels with at least this number of adjacent svoxels (after applying snr_threshold selection)
# flux_selection:0.1  # when extracting shell, select those svoxels wich flux is greater than flux_selection quantile (after applying minimum_adjacent_pixels selection)
# distance[pc]:501  # distance used to convert PPV into PPP in parsec
# tsn[yrs]:96.5503  # time since nova in years
# vsys[km/s]:1.8  # systemic velocity used to convert PPV into PPP in km/s
# expansion_history:"linear"  # expansion history model used during PPP conversion
# expansion_coeffs:[370]  # coefficients used during PPP conversion (model dependent)
#
# Comments on columns
#
# x,y,z_pxl: svoxel x,y and z position in pixels with respect the central star which is at 0,0,0
# x,y_arcsec: svoxel x and y position in arcsecs in the PPV space with respect the central star
# z_kms: svoxel velocity in km/s in the PPV space with respect the rest_line wavelength
# x,y,z_au: svoxel position in the PPP space in AU with respect the central star
# flux, flux_e: the flux and its uncertainty associated to the svoxel
# snr: lower limit for the signal to noise ratio associated to the svoxel
# belongs_to: if the svoxels belongs to the star, equatorial ring or polar filament
#
x_pxl,y_pxl,z_pxl,x_arcsec,y_arcsec,z_kms,x_au,y_au,z_au,flux,flux_e,snr,belongs_to
-8.3,6.9,0.99,-1.66,1.38,76.0,-832.0,691.0,1511.0,457.0,48.0,9.0,star
-7.3,6.9,0.99,-1.46,1.38,76.0,-731.0,691.0,1511.0,598.0,53.0,11.0,star
-6.3,6.9,0.99,-1.26,1.38,76.0,-631.0,691.0,1511.0,858.0,66.0,12.0,star
-5.3,6.9,0.99,-1.06,1.38,76.0,-531.0,691.0,1511.0,1088.0,85.0,12.0,star
-4.3,6.9,0.99,-0.86,1.38,76.0,-431.0,691.0,1511.0,1277.0,94.0,13.0,star
-3.3,6.9,0.99,-0.66,1.38,76.0,-331.0,691.0,1511.0,1610.0,101.0,15.0,star
-2.3,6.9,0.99,-0.46,1.38,76.0,-230.0,691.0,1511.0,2032.0,114.0,17.0,star
-1.3,6.9,0.99,-0.26,1.38,76.0,-130.0,691.0,1511.0,2088.0,123.0,16.0,star
-0.3,6.9,0.99,-0.06,1.38,76.0,-30.0,691.0,1511.0,2235.0,126.0,17.0,star
0.7,6.9,0.99,0.14,1.38,76.0,70.0,691.0,1511.0,2382.0,131.0,18.0,star
1.7,6.9,0.99,0.34,1.38,76.0,170.0,691.0,1511.0,2055.0,120.0,17.0,star
2.7,6.9,0.99,0.54,1.38,76.0,271.0,691.0,1511.0,1902.0,115.0,16.0,star
3.7,6.9,0.99,0.74,1.38,76.0,371.0,691.0,1511.0,1595.0,106.0,14.0,star
4.7,6.9,0.99,0.94,1.38,76.0,471.0,691.0,1511.0,1401.0,102.0,13.0,star
5.7,6.9,0.99,1.14,1.38,76.0,571.0,691.0,1511.0,996.0,81.0,12.0,star
6.7,6.9,0.99,1.34,1.38,76.0,671.0,691.0,1511.0,772.0,71.0,10.0,star
7.7,6.9,0.99,1.54,1.38,76.0,772.0,691.0,1511.0,597.0,62.0,9.0,star
8.7,6.9,0.99,1.74,1.38,76.0,872.0,691.0,1511.0,523.0,55.0,9.0,star
9.7,6.9,0.99,1.94,1.38,76.0,972.0,691.0,1511.0,387.0,49.0,7.0,star
10.7,6.9,0.99,2.14,1.38,76.0,1072.0,691.0,1511.0,303.0,42.0,7.0,star
11.7,6.9,0.99,2.34,1.38,76.0,1172.0,691.0,1511.0,217.0,38.0,5.0,star
12.7,6.9,0.99,2.54,1.38,76.0,1273.0,691.0,1511.0,182.0,30.0,5.0,star
13.7,6.9,0.99,2.74,1.38,76.0,1373.0,691.0,1511.0,148.0,29.0,5.0,star
14.7,6.9,0.99,2.94,1.38,76.0,1473.0,691.0,1511.0,101.0,27.0,3.0,star
15.7,6.9,0.99,3.14,1.38,76.0,1573.0,691.0,1511.0,110.0,25.0,4.0,star
16.7,6.9,0.99,3.34,1.38,76.0,1673.0,691.0,1511.0,53.0,21.0,2.0,star
17.7,6.9,0.99,3.54,1.38,76.0,1774.0,691.0,1511.0,67.0,21.0,3.0,star
18.7,6.9,0.99,3.74,1.38,76.0,1874.0,691.0,1511.0,53.0,19.0,2.0,star
-17.3,7.9,0.99,-3.46,1.58,76.0,-1733.0,792.0,1511.0,42.0,19.0,2.0,star
-16.3,7.9,0.99,-3.26,1.58,76.0,-1633.0,792.0,1511.0,45.0,18.0,2.0,star
-15.3,7.9,0.99,-3.06,1.58,76.0,-1533.0,792.0,1511.0,72.0,23.0,3.0,star
-14.3,7.9,0.99,-2.86,1.58,76.0,-1433.0,792.0,1511.0,86.0,24.0,3.0,star
-13.3,7.9,0.99,-2.66,1.58,76.0,-1333.0,792.0,1511.0,123.0,27.0,4.0,star
-12.3,7.9,0.99,-2.46,1.58,76.0,-1232.0,792.0,1511.0,87.0,28.0,3.0,star
-11.3,7.9,0.99,-2.26,1.58,76.0,-1132.0,792.0,1511.0,141.0,29.0,4.0,star
-10.3,7.9,0.99,-2.06,1.58,76.0,-1032.0,792.0,1511.0,222.0,33.0,6.0,star
-9.3,7.9,0.99,-1.86,1.58,76.0,-932.0,792.0,1511.0,267.0,39.0,6.0,star
-8.3,7.9,0.99,-1.66,1.58,76.0,-832.0,792.0,1511.0,378.0,48.0,7.0,star
-7.3,7.9,0.99,-1.46,1.58,76.0,-731.0,792.0,1511.0,433.0,49.0,8.0,star
-6.3,7.9,0.99,-1.26,1.58,76.0,-631.0,792.0,1511.0,572.0,60.0,9.0,star
-5.3,7.9,0.99,-1.06,1.58,76.0,-531.0,792.0,1511.0,727.0,58.0,12.0,star
-4.3,7.9,0.99,-0.86,1.58,76.0,-431.0,792.0,1511.0,876.0,62.0,13.0,star
-3.3,7.9,0.99,-0.66,1.58,76.0,-331.0,792.0,1511.0,1125.0,67.0,16.0,star
-2.3,7.9,0.99,-0.46,1.58,76.0,-230.0,792.0,1511.0,1108.0,73.0,15.0,star
-1.3,7.9,0.99,-0.26,1.58,76.0,-130.0,792.0,1511.0,1216.0,80.0,15.0,star
-0.3,7.9,0.99,-0.06,1.58,76.0,-30.0,792.0,1511.0,1450.0,85.0,16.0,star
0.7,7.9,0.99,0.14,1.58,76.0,70.0,792.0,1511.0,1515.0,87.0,17.0,star
1.7,7.9,0.99,0.34,1.58,76.0,170.0,792.0,1511.0,1400.0,82.0,16.0,star
2.7,7.9,0.99,0.54,1.58,76.0,271.0,792.0,1511.0,1220.0,80.0,15.0,star
3.7,7.9,0.99,0.74,1.58,76.0,371.0,792.0,1511.0,1136.0,80.0,14.0,star
4.7,7.9,0.99,0.94,1.58,76.0,471.0,792.0,1511.0,940.0,77.0,12.0,star
5.7,7.9,0.99,1.14,1.58,76.0,571.0,792.0,1511.0,781.0,64.0,12.0,star
6.7,7.9,0.99,1.34,1.58,76.0,671.0,792.0,1511.0,646.0,57.0,11.0,star
7.7,7.9,0.99,1.54,1.58,76.0,772.0,792.0,1511.0,495.0,51.0,9.0,star
8.7,7.9,0.99,1.74,1.58,76.0,872.0,792.0,1511.0,453.0,48.0,9.0,star
9.7,7.9,0.99,1.94,1.58,76.0,972.0,792.0,1511.0,311.0,42.0,7.0,star
10.7,7.9,0.99,2.14,1.58,76.0,1072.0,792.0,1511.0,252.0,36.0,6.0,star
11.7,7.9,0.99,2.34,1.58,76.0,1172.0,792.0,1511.0,158.0,33.0,4.0,star
12.7,7.9,0.99,2.54,1.58,76.0,1273.0,792.0,1511.0,173.0,28.0,6.0,star
13.7,7.9,0.99,2.74,1.58,76.0,1373.0,792.0,1511.0,132.0,26.0,4.0,star
14.7,7.9,0.99,2.94,1.58,76.0,1473.0,792.0,1511.0,73.0,25.0,2.0,star
15.7,7.9,0.99,3.14,1.58,76.0,1573.0,792.0,1511.0,55.0,22.0,2.0,star
16.7,7.9,0.99,3.34,1.58,76.0,1673.0,792.0,1511.0,71.0,20.0,3.0,star
17.7,7.9,0.99,3.54,1.58,76.0,1774.0,792.0,1511.0,55.0,20.0,2.0,star
19.7,7.9,0.99,3.94,1.58,76.0,1974.0,792.0,1511.0,43.0,17.0,2.0,star
-18.3,8.9,0.99,-3.66,1.78,76.0,-1834.0,892.0,1511.0,37.0,18.0,2.0,star
-16.3,8.9,0.99,-3.26,1.78,76.0,-1633.0,892.0,1511.0,37.0,18.0,2.0,star
-15.3,8.9,0.99,-3.06,1.78,76.0,-1533.0,892.0,1511.0,67.0,22.0,3.0,star
-14.3,8.9,0.99,-2.86,1.78,76.0,-1433.0,892.0,1511.0,55.0,21.0,2.0,star
-13.3,8.9,0.99,-2.66,1.78,76.0,-1333.0,892.0,1511.0,68.0,24.0,2.0,star
-12.3,8.9,0.99,-2.46,1.78,76.0,-1232.0,892.0,1511.0,108.0,27.0,4.0,star
-11.3,8.9,0.99,-2.26,1.78,76.0,-1132.0,892.0,1511.0,102.0,28.0,3.0,star
-10.3,8.9,0.99,-2.06,1.78,76.0,-1032.0,892.0,1511.0,137.0,30.0,4.0,star
-9.3,8.9,0.99,-1.86,1.78,76.0,-932.0,892.0,1511.0,220.0,35.0,6.0,star
-8.3,8.9,0.99,-1.66,1.78,76.0,-832.0,892.0,1511.0,207.0,36.0,5.0,star
-7.3,8.9,0.99,-1.46,1.78,76.0,-731.0,892.0,1511.0,361.0,41.0,8.0,star
-6.3,8.9,0.99,-1.26,1.78,76.0,-631.0,892.0,1511.0,458.0,48.0,9.0,star
-5.3,8.9,0.99,-1.06,1.78,76.0,-531.0,892.0,1511.0,585.0,51.0,11.0,star
-4.3,8.9,0.99,-0.86,1.78,76.0,-431.0,892.0,1511.0,588.0,54.0,10.0,star
-3.3,8.9,0.99,-0.66,1.78,76.0,-331.0,892.0,1511.0,705.0,55.0,12.0,star
-2.3,8.9,0.99,-0.46,1.78,76.0,-230.0,892.0,1511.0,887.0,62.0,14.0,star
-1.3,8.9,0.99,-0.26,1.78,76.0,-130.0,892.0,1511.0,907.0,65.0,13.0,star
-0.3,8.9,0.99,-0.06,1.78,76.0,-30.0,892.0,1511.0,948.0,66.0,14.0,star
0.7,8.9,0.99,0.14,1.78,76.0,70.0,892.0,1511.0,980.0,67.0,14.0,star
1.7,8.9,0.99,0.34,1.78,76.0,170.0,892.0,1511.0,931.0,62.0,14.0,star
2.7,8.9,0.99,0.54,1.78,76.0,271.0,892.0,1511.0,796.0,60.0,13.0,star
3.7,8.9,0.99,0.74,1.78,76.0,371.0,892.0,1511.0,785.0,62.0,12.0,star
4.7,8.9,0.99,0.94,1.78,76.0,471.0,892.0,1511.0,593.0,59.0,9.0,star
5.7,8.9,0.99,1.14,1.78,76.0,571.0,892.0,1511.0,510.0,48.0,10.0,star
6.7,8.9,0.99,1.34,1.78,76.0,671.0,892.0,1511.0,473.0,43.0,10.0,star
7.7,8.9,0.99,1.54,1.78,76.0,772.0,892.0,1511.0,396.0,39.0,9.0,star
8.7,8.9,0.99,1.74,1.78,76.0,872.0,892.0,1511.0,303.0,35.0,8.0,star
9.7,8.9,0.99,1.94,1.78,76.0,972.0,892.0,1511.0,273.0,33.0,8.0,star
10.7,8.9,0.99,2.14,1.78,76.0,1072.0,892.0,1511.0,172.0,28.0,6.0,star
11.7,8.9,0.99,2.34,1.78,76.0,1172.0,892.0,1511.0,141.0,26.0,5.0,star
12.7,8.9,0.99,2.54,1.78,76.0,1273.0,892.0,1511.0,115.0,20.0,5.0,star
13.7,8.9,0.99,2.74,1.78,76.0,1373.0,892.0,1511.0,113.0,22.0,5.0,star
14.7,8.9,0.99,2.94,1.78,76.0,1473.0,892.0,1511.0,62.0,20.0,3.0,star
15.7,8.9,0.99,3.14,1.78,76.0,1573.0,892.0,1511.0,35.0,17.0,2.0,star
16.7,8.9,0.99,3.34,1.78,76.0,1673.0,892.0,1511.0,42.0,16.0,2.0,star
-16.3,9.9,0.99,-3.26,1.98,76.0,-1633.0,992.0,1511.0,53.0,18.0,2.0,star
-15.3,9.9,0.99,-3.06,1.98,76.0,-1533.0,992.0,1511.0,53.0,21.0,2.0,star
-14.3,9.9,0.99,-2.86,1.98,76.0,-1433.0,992.0,1511.0,51.0,21.0,2.0,star
-13.3,9.9,0.99,-2.66,1.98,76.0,-1333.0,992.0,1511.0,86.0,25.0,3.0,star
-12.3,9.9,0.99,-2.46,1.98,76.0,-1232.0,992.0,1511.0,82.0,26.0,3.0,star
-11.3,9.9,0.99,-2.26,1.98,76.0,-1132.0,992.0,1511.0,113.0,27.0,4.0,star
-10.3,9.9,0.99,-2.06,1.98,76.0,-1032.0,992.0,1511.0,151.0,31.0,4.0,star
-9.3,9.9,0.99,-1.86,1.98,76.0,-932.0,992.0,1511.0,195.0,35.0,5.0,star
-8.3,9.9,0.99,-1.66,1.98,76.0,-832.0,992.0,1511.0,210.0,39.0,5.0,star
-7.3,9.9,0.99,-1.46,1.98,76.0,-731.0,992.0,1511.0,335.0,44.0,7.0,star
-6.3,9.9,0.99,-1.26,1.98,76.0,-631.0,992.0,1511.0,328.0,42.0,7.0,star
-5.3,9.9,0.99,-1.06,1.98,76.0,-531.0,992.0,1511.0,375.0,41.0,8.0,star
-4.3,9.9,0.99,-0.86,1.98,76.0,-431.0,992.0,1511.0,485.0,45.0,10.0,star
-3.3,9.9,0.99,-0.66,1.98,76.0,-331.0,992.0,1511.0,465.0,43.0,10.0,star
-2.3,9.9,0.99,-0.46,1.98,76.0,-230.0,992.0,1511.0,590.0,48.0,12.0,star
-1.3,9.9,0.99,-0.26,1.98,76.0,-130.0,992.0,1511.0,583.0,49.0,11.0,star
-0.3,9.9,0.99,-0.06,1.98,76.0,-30.0,992.0,1511.0,642.0,50.0,12.0,star
0.7,9.9,0.99,0.14,1.98,76.0,70.0,992.0,1511.0,643.0,50.0,12.0,star
1.7,9.9,0.99,0.34,1.98,76.0,170.0,992.0,1511.0,637.0,46.0,13.0,star
2.7,9.9,0.99,0.54,1.98,76.0,271.0,992.0,1511.0,598.0,45.0,13.0,star
3.7,9.9,0.99,0.74,1.98,76.0,371.0,992.0,1511.0,540.0,48.0,11.0,star
4.7,9.9,0.99,0.94,1.98,76.0,471.0,992.0,1511.0,448.0,46.0,9.0,star
5.7,9.9,0.99,1.14,1.98,76.0,571.0,992.0,1511.0,447.0,39.0,11.0,star
6.7,9.9,0.99,1.34,1.98,76.0,671.0,992.0,1511.0,361.0,33.0,10.0,star
7.7,9.9,0.99,1.54,1.98,76.0,772.0,992.0,1511.0,306.0,31.0,9.0,star
8.7,9.9,0.99,1.74,1.98,76.0,872.0,992.0,1511.0,227.0,29.0,7.0,star
9.7,9.9,0.99,1.94,1.98,76.0,972.0,992.0,1511.0,201.0,27.0,7.0,star
10.7,9.9,0.99,2.14,1.98,76.0,1072.0,992.0,1511.0,135.0,23.0,5.0,star
11.7,9.9,0.99,2.34,1.98,76.0,1172.0,992.0,1511.0,103.0,22.0,4.0,star
12.7,9.9,0.99,2.54,1.98,76.0,1273.0,992.0,1511.0,116.0,18.0,6.0,star
13.7,9.9,0.99,2.74,1.98,76.0,1373.0,992.0,1511.0,52.0,17.0,3.0,star
14.7,9.9,0.99,2.94,1.98,76.0,1473.0,992.0,1511.0,76.0,19.0,3.0,star
15.7,9.9,0.99,3.14,1.98,76.0,1573.0,992.0,1511.0,72.0,17.0,4.0,star
17.7,9.9,0.99,3.54,1.98,76.0,1774.0,992.0,1511.0,36.0,15.0,2.0,star
-16.3,10.9,0.99,-3.26,2.18,76.0,-1633.0,1092.0,1511.0,35.0,15.0,2.0,star
-14.3,10.9,0.99,-2.86,2.18,76.0,-1433.0,1092.0,1511.0,75.0,19.0,3.0,star
-13.3,10.9,0.99,-2.66,2.18,76.0,-1333.0,1092.0,1511.0,76.0,21.0,3.0,star
-12.3,10.9,0.99,-2.46,2.18,76.0,-1232.0,1092.0,1511.0,80.0,22.0,3.0,star
-11.3,10.9,0.99,-2.26,2.18,76.0,-1132.0,1092.0,1511.0,90.0,23.0,3.0,star
-10.3,10.9,0.99,-2.06,2.18,76.0,-1032.0,1092.0,1511.0,105.0,24.0,4.0,star
-9.3,10.9,0.99,-1.86,2.18,76.0,-932.0,1092.0,1511.0,168.0,28.0,6.0,star
-8.3,10.9,0.99,-1.66,2.18,76.0,-832.0,1092.0,1511.0,206.0,30.0,6.0,star
-7.3,10.9,0.99,-1.46,2.18,76.0,-731.0,1092.0,1511.0,202.0,30.0,6.0,star
-6.3,10.9,0.99,-1.26,2.18,76.0,-631.0,1092.0,1511.0,261.0,35.0,7.0,star
-5.3,10.9,0.99,-1.06,2.18,76.0,-531.0,1092.0,1511.0,298.0,36.0,8.0,star
-4.3,10.9,0.99,-0.86,2.18,76.0,-431.0,1092.0,1511.0,295.0,36.0,7.0,star
-3.3,10.9,0.99,-0.66,2.18,76.0,-331.0,1092.0,1511.0,315.0,35.0,8.0,star
-2.3,10.9,0.99,-0.46,2.18,76.0,-230.0,1092.0,1511.0,395.0,39.0,10.0,star
-1.3,10.9,0.99,-0.26,2.18,76.0,-130.0,1092.0,1511.0,410.0,40.0,10.0,star
-0.3,10.9,0.99,-0.06,2.18,76.0,-30.0,1092.0,1511.0,413.0,41.0,10.0,star
0.7,10.9,0.99,0.14,2.18,76.0,70.0,1092.0,1511.0,418.0,41.0,10.0,star
1.7,10.9,0.99,0.34,2.18,76.0,170.0,1092.0,1511.0,422.0,38.0,10.0,star
2.7,10.9,0.99,0.54,2.18,76.0,271.0,1092.0,1511.0,417.0,37.0,11.0,star
3.7,10.9,0.99,0.74,2.18,76.0,371.0,1092.0,1511.0,362.0,40.0,8.0,star
4.7,10.9,0.99,0.94,2.18,76.0,471.0,1092.0,1511.0,356.0,40.0,8.0,star
5.7,10.9,0.99,1.14,2.18,76.0,571.0,1092.0,1511.0,328.0,34.0,9.0,star
6.7,10.9,0.99,1.34,2.18,76.0,671.0,1092.0,1511.0,230.0,29.0,7.0,star
7.7,10.9,0.99,1.54,2.18,76.0,772.0,1092.0,1511.0,217.0,28.0,7.0,star
8.7,10.9,0.99,1.74,2.18,76.0,872.0,1092.0,1511.0,193.0,27.0,7.0,star
9.7,10.9,0.99,1.94,2.18,76.0,972.0,1092.0,1511.0,183.0,26.0,6.0,star
10.7,10.9,0.99,2.14,2.18,76.0,1072.0,1092.0,1511.0,132.0,22.0,5.0,star
11.7,10.9,0.99,2.34,2.18,76.0,1172.0,1092.0,1511.0,100.0,22.0,4.0,star
12.7,10.9,0.99,2.54,2.18,76.0,1273.0,1092.0,1511.0,98.0,18.0,5.0,star
13.7,10.9,0.99,2.74,2.18,76.0,1373.0,1092.0,1511.0,75.0,18.0,4.0,star
14.7,10.9,0.99,2.94,2.18,76.0,1473.0,1092.0,1511.0,76.0,19.0,3.0,star
15.7,10.9,0.99,3.14,2.18,76.0,1573.0,1092.0,1511.0,53.0,16.0,3.0,star
16.7,10.9,0.99,3.34,2.18,76.0,1673.0,1092.0,1511.0,36.0,15.0,2.0,star
17.7,10.9,0.99,3.54,2.18,76.0,1774.0,1092.0,1511.0,37.0,16.0,2.0,star
-15.3,11.9,0.99,-3.06,2.38,76.0,-1533.0,1192.0,1511.0,50.0,18.0,2.0,star
-14.3,11.9,0.99,-2.86,2.38,76.0,-1433.0,1192.0,1511.0,47.0,18.0,2.0,star
-13.3,11.9,0.99,-2.66,2.38,76.0,-1333.0,1192.0,1511.0,73.0,21.0,3.0,star
-12.3,11.9,0.99,-2.46,2.38,76.0,-1232.0,1192.0,1511.0,86.0,22.0,3.0,star
-11.3,11.9,0.99,-2.26,2.38,76.0,-1132.0,1192.0,1511.0,60.0,19.0,3.0,star
-10.3,11.9,0.99,-2.06,2.38,76.0,-1032.0,1192.0,1511.0,72.0,20.0,3.0,star
-9.3,11.9,0.99,-1.86,2.38,76.0,-932.0,1192.0,1511.0,112.0,23.0,4.0,star
-8.3,11.9,0.99,-1.66,2.38,76.0,-832.0,1192.0,1511.0,138.0,25.0,5.0,star
-7.3,11.9,0.99,-1.46,2.38,76.0,-731.0,1192.0,1511.0,182.0,25.0,7.0,star
-6.3,11.9,0.99,-1.26,2.38,76.0,-631.0,1192.0,1511.0,197.0,29.0,6.0,star
-5.3,11.9,0.99,-1.06,2.38,76.0,-531.0,1192.0,1511.0,182.0,26.0,6.0,star
-4.3,11.9,0.99,-0.86,2.38,76.0,-431.0,1192.0,1511.0,207.0,30.0,6.0,star
-3.3,11.9,0.99,-0.66,2.38,76.0,-331.0,1192.0,1511.0,235.0,29.0,7.0,star
-2.3,11.9,0.99,-0.46,2.38,76.0,-230.0,1192.0,1511.0,241.0,32.0,7.0,star
-1.3,11.9,0.99,-0.26,2.38,76.0,-130.0,1192.0,1511.0,298.0,33.0,8.0,star
-0.3,11.9,0.99,-0.06,2.38,76.0,-30.0,1192.0,1511.0,317.0,33.0,9.0,star
0.7,11.9,0.99,0.14,2.38,76.0,70.0,1192.0,1511.0,315.0,33.0,9.0,star
1.7,11.9,0.99,0.34,2.38,76.0,170.0,1192.0,1511.0,303.0,32.0,9.0,star
2.7,11.9,0.99,0.54,2.38,76.0,271.0,1192.0,1511.0,270.0,30.0,9.0,star
3.7,11.9,0.99,0.74,2.38,76.0,371.0,1192.0,1511.0,305.0,33.0,9.0,star
4.7,11.9,0.99,0.94,2.38,76.0,471.0,1192.0,1511.0,285.0,34.0,8.0,star
5.7,11.9,0.99,1.14,2.38,76.0,571.0,1192.0,1511.0,208.0,28.0,7.0,star
6.7,11.9,0.99,1.34,2.38,76.0,671.0,1192.0,1511.0,195.0,25.0,7.0,star
7.7,11.9,0.99,1.54,2.38,76.0,772.0,1192.0,1511.0,190.0,25.0,7.0,star
8.7,11.9,0.99,1.74,2.38,76.0,872.0,1192.0,1511.0,141.0,23.0,5.0,star
9.7,11.9,0.99,1.94,2.38,76.0,972.0,1192.0,1511.0,137.0,22.0,6.0,star
10.7,11.9,0.99,2.14,2.38,76.0,1072.0,1192.0,1511.0,97.0,20.0,4.0,star
11.7,11.9,0.99,2.34,2.38,76.0,1172.0,1192.0,1511.0,113.0,20.0,5.0,star
12.7,11.9,0.99,2.54,2.38,76.0,1273.0,1192.0,1511.0,80.0,16.0,4.0,star
13.7,11.9,0.99,2.74,2.38,76.0,1373.0,1192.0,1511.0,60.0,17.0,3.0,star
14.7,11.9,0.99,2.94,2.38,76.0,1473.0,1192.0,1511.0,41.0,17.0,2.0,star
15.7,11.9,0.99,3.14,2.38,76.0,1573.0,1192.0,1511.0,47.0,15.0,3.0,star
16.7,11.9,0.99,3.34,2.38,76.0,1673.0,1192.0,1511.0,37.0,15.0,2.0,star
17.7,11.9,0.99,3.54,2.38,76.0,1774.0,1192.0,1511.0,50.0,15.0,3.0,star
-15.3,12.9,0.99,-3.06,2.58,76.0,-1533.0,1293.0,1511.0,50.0,19.0,2.0,star
-11.3,12.9,0.99,-2.26,2.58,76.0,-1132.0,1293.0,1511.0,61.0,19.0,3.0,star
-10.3,12.9,0.99,-2.06,2.58,76.0,-1032.0,1293.0,1511.0,62.0,19.0,3.0,star
-9.3,12.9,0.99,-1.86,2.58,76.0,-932.0,1293.0,1511.0,93.0,21.0,4.0,star
-8.3,12.9,0.99,-1.66,2.58,76.0,-832.0,1293.0,1511.0,66.0,21.0,3.0,star
-7.3,12.9,0.99,-1.46,2.58,76.0,-731.0,1293.0,1511.0,148.0,24.0,5.0,star
-6.3,12.9,0.99,-1.26,2.58,76.0,-631.0,1293.0,1511.0,113.0,24.0,4.0,star
-5.3,12.9,0.99,-1.06,2.58,76.0,-531.0,1293.0,1511.0,177.0,26.0,6.0,star
-4.3,12.9,0.99,-0.86,2.58,76.0,-431.0,1293.0,1511.0,191.0,30.0,6.0,star
-3.3,12.9,0.99,-0.66,2.58,76.0,-331.0,1293.0,1511.0,206.0,29.0,6.0,star
-2.3,12.9,0.99,-0.46,2.58,76.0,-230.0,1293.0,1511.0,187.0,30.0,6.0,star
-1.3,12.9,0.99,-0.26,2.58,76.0,-130.0,1293.0,1511.0,213.0,30.0,6.0,star
-0.3,12.9,0.99,-0.06,2.58,76.0,-30.0,1293.0,1511.0,207.0,30.0,6.0,star
0.7,12.9,0.99,0.14,2.58,76.0,70.0,1293.0,1511.0,216.0,31.0,6.0,star
1.7,12.9,0.99,0.34,2.58,76.0,170.0,1293.0,1511.0,233.0,30.0,7.0,star
2.7,12.9,0.99,0.54,2.58,76.0,271.0,1293.0,1511.0,205.0,30.0,6.0,star
3.7,12.9,0.99,0.74,2.58,76.0,371.0,1293.0,1511.0,200.0,31.0,6.0,star
4.7,12.9,0.99,0.94,2.58,76.0,471.0,1293.0,1511.0,156.0,30.0,5.0,star
5.7,12.9,0.99,1.14,2.58,76.0,571.0,1293.0,1511.0,148.0,27.0,5.0,star
6.7,12.9,0.99,1.34,2.58,76.0,671.0,1293.0,1511.0,106.0,23.0,4.0,star
7.7,12.9,0.99,1.54,2.58,76.0,772.0,1293.0,1511.0,97.0,23.0,4.0,star
8.7,12.9,0.99,1.74,2.58,76.0,872.0,1293.0,1511.0,126.0,24.0,5.0,star
9.7,12.9,0.99,1.94,2.58,76.0,972.0,1293.0,1511.0,102.0,22.0,4.0,star
10.7,12.9,0.99,2.14,2.58,76.0,1072.0,1293.0,1511.0,68.0,20.0,3.0,star
11.7,12.9,0.99,2.34,2.58,76.0,1172.0,1293.0,1511.0,66.0,20.0,3.0,star
12.7,12.9,0.99,2.54,2.58,76.0,1273.0,1293.0,1511.0,56.0,17.0,3.0,star
13.7,12.9,0.99,2.74,2.58,76.0,1373.0,1293.0,1511.0,60.0,18.0,3.0,star
14.7,12.9,0.99,2.94,2.58,76.0,1473.0,1293.0,1511.0,41.0,17.0,2.0,star
15.7,12.9,0.99,3.14,2.58,76.0,1573.0,1293.0,1511.0,63.0,17.0,3.0,star
-15.3,13.9,0.99,-3.06,2.78,76.0,-1533.0,1393.0,1511.0,35.0,17.0,2.0,star
-13.3,13.9,0.99,-2.66,2.78,76.0,-1333.0,1393.0,1511.0,41.0,17.0,2.0,star
-12.3,13.9,0.99,-2.46,2.78,76.0,-1232.0,1393.0,1511.0,77.0,19.0,4.0,star
-11.3,13.9,0.99,-2.26,2.78,76.0,-1132.0,1393.0,1511.0,62.0,18.0,3.0,star
-10.3,13.9,0.99,-2.06,2.78,76.0,-1032.0,1393.0,1511.0,46.0,17.0,2.0,star
-9.3,13.9,0.99,-1.86,2.78,76.0,-932.0,1393.0,1511.0,92.0,20.0,4.0,star
-8.3,13.9,0.99,-1.66,2.78,76.0,-832.0,1393.0,1511.0,61.0,20.0,2.0,star
-7.3,13.9,0.99,-1.46,2.78,76.0,-731.0,1393.0,1511.0,78.0,21.0,3.0,star
-6.3,13.9,0.99,-1.26,2.78,76.0,-631.0,1393.0,1511.0,117.0,25.0,4.0,star
-5.3,13.9,0.99,-1.06,2.78,76.0,-531.0,1393.0,1511.0,90.0,26.0,3.0,star
-4.3,13.9,0.99,-0.86,2.78,76.0,-431.0,1393.0,1511.0,126.0,25.0,5.0,star
-3.3,13.9,0.99,-0.66,2.78,76.0,-331.0,1393.0,1511.0,130.0,22.0,5.0,star
-2.3,13.9,0.99,-0.46,2.78,76.0,-230.0,1393.0,1511.0,158.0,24.0,6.0,star
